Predicted Fare,Residual
5947.647373840965,-283.1899999999996
61092.8340217809,3367.8399999999965
5173.985986577629,-249.30000000000018
6077.665959840042,29.51000000000022
6980.440104362289,7.430000000000291
6434.719731287374,104.60999999999967
22112.91769120524,0.0
15851.97922858457,-1154.8400000000001
5698.952477780441,100.9399999999996
4257.87052184176,-185.97000000000025
4046.203519412807,231.01000000000022
5322.937569180076,1006.5900000000001
52905.61336344917,4895.519999999997
4003.358389202903,-1186.8600000000001
2875.525626103308,0.0
3787.9918313004373,1107.9
5922.19621917029,1409.1899999999996
34451.92527129057,6962.459999999999
1768.10436279537,-12.579999999999927
48286.341001512395,-461.4800000000032
51253.15628935622,0.0
7823.42198436553,175.8100000000004
43881.25272605011,-81.98999999999796
6113.477561212351,0.0
5478.588962913798,-433.78999999999996
50499.55829544422,0.0
60548.2656040087,0.0
8056.296085141032,-5.25
31488.316973331253,-1982.0400000000009
58346.30694065361,-153.5699999999997
52742.24989218055,2402.5
33310.91225246989,-223.11000000000058
8864.910756033147,-1426.3700000000008
55462.42573232582,-3865.8199999999997
6158.4548505157045,-67.19999999999982
4370.870411308597,-69.0
5843.367108229121,0.0
5258.33455152358,-39.51000000000022
5368.997452104633,-111.85999999999967
4353.562035360919,-695.1599999999999
7577.647186948307,-1736.38
57164.38136302108,0.0
20708.860552889106,1944.8100000000013
64516.3241230532,171.36000000000058
3760.2456617764838,0.0
54492.229952851034,0.0
51859.19075144599,0.0
7689.095358941253,66.47999999999956
4036.720317579677,-759.1300000000001
40568.83800953065,-159.04000000000087
6058.041904864334,-724.7700000000004
68625.37256830065,-897.1199999999953
55063.63791199273,301.40000000000146
18212.171167718458,-71.36999999999898
51809.113645361314,0.0
5667.1068631250355,-585.8699999999999
4633.20245586659,-1803.4499999999998
4404.92663043076,-31.38000000000011
7099.873365685915,94.5
4415.3447082833945,-270.75
50113.75322652237,-44.80000000000291
62297.22470514978,0.0
4209.107140797772,-13.5600000000004
7205.159145687313,-647.6199999999999
44121.3761322912,0.0
50694.840119350614,-13.709999999999127
5941.250375767386,-155.23999999999978
16059.213818670813,-757.3099999999995
5147.98723743873,-153.14000000000033
4935.930929928226,24.840000000000146
5886.807598731503,-4.199999999999818
7892.8705751608195,7063.51
7200.2689650838865,-2215.66
5752.164954098853,9.340000000000146
7597.93904179619,0.0
2368.586256534163,0.0
6151.395417094799,175.8699999999999
10772.1891095648,-14.700000000000728
4722.954492471132,330.4300000000003
44319.57574170883,0.0
13652.251583059779,-237.54999999999927
49998.55626963869,0.0
29897.603914501375,0.0
93287.77805534127,-4027.9600000000064
6468.511800047797,-995.8299999999999
61023.9223133444,-477.1200000000026
50879.35822439972,0.0
61278.47024564343,-4764.080000000002
49357.06388282671,0.0
4382.338381046116,-130.0
2223.0722211448015,0.0
21174.01596901105,5610.939999999999
57053.439058452335,6322.4000000000015
21199.07471114173,1058.7599999999984
5382.696363617663,-120.71000000000004
17608.334812641173,-3801.09
13194.021262042133,-656.3299999999999
3017.5672005727947,-6.059999999999945
4074.874044428962,-184.88999999999987
63718.09765788239,8376.480000000003
5805.742309109427,-4.0900000000001455
7894.755996769237,-44.970000000000255
54953.87086712412,0.0
49139.35584080672,0.0
4821.903533395253,1033.1999999999998
28567.892125909944,-497.27999999999884
54472.95003992473,-2401.459999999999
11395.026881255266,0.0
6282.227310048816,0.0
9477.108820596934,-3233.370000000001
62703.12112487113,-228.02999999999884
6795.011448071749,-1565.6899999999996
2177.5178752743727,405.46000000000004
9532.324576266295,-37.969999999999345
7393.745124426569,-3.949999999999818
4162.772110650343,-786.5700000000002
60560.99022817054,0.0
64194.676553522804,-4597.040000000001
60946.72095262451,-179.1999999999971
8066.857119718937,-165.0600000000004
7802.1216605685995,-1197.1599999999999
16807.716188199072,-1044.1100000000006
14085.737828517165,-357.6299999999992
6015.318092042625,-497.1800000000003
67203.3892473106,-5470.080000000002
8737.84528931427,-1198.0699999999997
13291.21656152557,-486.3299999999999
8258.074300897384,48.06999999999971
2979.3409927747075,-158.63999999999987
5155.973678827537,2085.4799999999996
5305.879123526803,0.0
56445.291560914135,0.0
3007.8459652459915,776.8400000000001
10245.525066501596,-2861.620000000001
4500.116687477937,662.6400000000003
15436.445065418868,500.53000000000065
2334.453416096254,-6.739999999999782
3030.1996799911267,-4.019999999999982
52495.524780394015,150.47000000000116
50903.0652580483,0.0
8578.831237630051,-1167.5400000000009
6837.101867162887,-705.7200000000003
4378.342810591932,0.0
5104.918481405307,1140.88
2291.2256306835056,0.0
13253.040312019926,2857.8199999999997
8062.2421580807295,0.0
1670.9512425674297,54.92000000000007
7223.976889569196,-84.0
2643.072365007757,73.73000000000002
7482.695130474373,-766.6499999999996
5986.978871589191,-2.8400000000001455
2146.650770077799,0.0
4350.192769534412,0.0
11413.060667990201,-64.61000000000058
6470.833803472797,0.0
51019.2769759105,-2125.8600000000006
1957.9617170135248,0.0
3255.0092346574984,-124.55999999999995
5017.279141397565,-84.77999999999975
6552.928362517065,-6.300000000000182
6162.272176108245,-657.6999999999998
52916.09861833646,0.0
68561.78887635273,-1044.9600000000064
8960.606494916476,-135.8099999999995
3936.9289082779383,0.0
11049.089189266188,1.7999999999992724
4026.878182540283,0.0
58703.19930930351,2070.5999999999985
56713.359091193706,0.0
12669.392109573768,-582.9899999999998
51726.01728289925,0.0
11213.007589871913,-66.45999999999913
6046.88919369185,-94.94999999999982
4775.26277793704,-151.71000000000004
59326.11496886921,4294.080000000002
4755.951297897331,-538.2299999999996
5322.264590397726,-69.15999999999985
45766.30993623001,0.0
6219.775531001399,-90.14999999999964
3597.565479243045,0.0
4576.9956873413485,-81.72000000000025
33709.34896267374,0.0
6512.352584275121,15.420000000000073
44338.05540648053,0.0
63985.2864767632,-6249.5999999999985
5749.313356203235,-29.399999999999636
70551.0327334499,-293.1600000000035
3028.280462582503,834.0900000000001
38713.822172227025,-3481.8700000000026
7234.269956879386,-1264.83
10125.630644932888,-164.47999999999956
4341.860732064128,-44.27000000000044
7593.865397345495,592.0799999999999
53318.87965583381,-4771.199999999997
55516.78478124112,-4928.0
4426.788479969908,13.260000000000218
10087.916456466874,429.7600000000002
5110.134666676032,132.3800000000001
5253.13088942805,-839.9099999999999
60592.58798312188,0.0
3643.851908725704,0.0
65792.03159154994,-1011.8699999999953
59120.98477546021,-874.7200000000012
6114.0615673763605,-18.899999999999636
5703.055368359326,-177.35999999999967
4232.532508209932,-17.970000000000255
4042.9158305908227,-37.80000000000018
6223.333344477997,-614.2299999999996
11229.28310380351,-74.84000000000015
2350.1834553287217,880.1999999999998
5762.485121934318,-60.39000000000033
74406.3349823551,-1568.699999999997
37759.6031589317,-970.5599999999977
60161.12310833989,54.87999999999738
9493.374195814202,0.0
49035.506235139896,0.0
5288.667054190151,-14.739999999999782
43860.12432869579,0.0
51821.18722776958,0.0
5926.27725446984,37.60999999999967
6507.22993614284,0.0
3909.3663370747818,-3.0599999999999454
6837.828896229827,-475.5600000000004
6520.163787757644,-852.9499999999998
9392.519009664366,12.8799999999992
4842.392768778494,-7.380000000000109
55290.278529160365,-315.16999999999825
34089.493775033116,-1137.8399999999965
69135.57553838627,7105.279999999999
39274.3726362209,0.0
37863.42916215927,0.0
8999.522847120905,-1959.5200000000004
5422.142678724623,348.97999999999956
20405.674275975274,-114.2400000000016
8759.337551170327,-87.23999999999978
4033.1600847791483,-2.2700000000004366
6356.358456432324,-124.68000000000029
6257.704954915184,-6.300000000000182
15210.027799461526,313.3299999999999
6543.145043631377,-32.82999999999993
5935.395019460967,-587.5600000000004
4721.976033715922,-1172.8400000000001
57547.401802200504,0.0
5256.173186105528,-225.98999999999978
15178.49277562533,1305.2299999999996
52049.93718300613,0.0
8642.259523268562,1342.2399999999998
7798.433642189532,-521.54
6669.009626069466,-184.28999999999996
7099.503758113547,54.22999999999956
5993.81165173043,-116.09000000000015
62103.662220634826,3211.040000000001
52481.42449256017,-358.40000000000146
61231.7788417259,-448.0
4427.466033723133,-48.3100000000004
10167.925519366787,-4288.76
6555.149090057851,-102.67000000000007
4979.9925179032225,16.479999999999563
5984.607636392429,95.55000000000018
14683.846810321738,2419.1900000000005
1716.9524513362805,597.55
3259.875836981964,-4.079999999999927
10424.460492348373,-1505.6900000000005
5597.938358668467,-737.7799999999997
8086.091141446447,0.0
52196.161716259536,4749.440000000002
43570.02246645326,914.0599999999977
57359.2595969667,0.0
5697.947147986245,-620.5200000000004
6255.222600814517,-107.14000000000033
8751.966555450434,-763.8899999999994
4656.638859011015,121.1899999999996
5247.907434662803,-275.6400000000003
60695.30019574796,0.0
49177.08159906638,0.0
5347.973338011527,290.9499999999998
6378.214519381699,816.5500000000002
8979.043523774972,-364.0
6468.267396031242,0.0
3884.8599126560002,-984.98
48472.82422743204,-748.3700000000026
57582.26011805091,7417.760000000002
1712.5095812665809,-23.24000000000001
4726.094944871628,-57.86999999999989
60939.87006497642,88.02999999999884
3938.63874002396,-94.36000000000013
70596.94876705883,2988.1600000000035
4776.854533304238,-79.94999999999982
1749.53239706243,1.9600000000000364
2951.580582948596,-5.380000000000109
3444.9067931372538,-53.059999999999945
7515.20646311084,-531.9899999999998
51982.63833634858,-291.98999999999796
43831.01837202963,0.0
3991.5718605531983,-327.59000000000015
2142.402251411054,0.0
5161.11722380252,204.42000000000007
8784.297503632153,119.70000000000073
15056.596888660213,-315.6200000000008
5231.7143924322745,-868.9700000000003
7927.194260429129,-97.14000000000033
11233.705981992289,38.88999999999942
54069.26522554952,5165.260000000002
52915.67000688253,0.0
60663.19130195088,2922.449999999997
6030.59205147343,-2.100000000000364
28163.402161337213,0.0
2717.6713013291346,-271.8600000000001
5830.1573457210525,2264.3199999999997
3984.81687408077,-52.01000000000022
5773.631592505609,-7.460000000000036
4310.68056780412,-0.3599999999996726
23292.628808910245,4072.4300000000003
51184.769081116494,-136.62999999999738
12285.053345233322,95.84000000000015
7690.8487141379055,0.0
68949.65499883673,6282.080000000002
5395.356669604764,-251.6199999999999
3400.792434141428,-406.2800000000002
42224.60541117824,0.0
7191.495584295543,5965.83
1541.580116184407,123.83999999999992
53373.56838407765,0.0
5987.320892546511,-109.19999999999982
5705.738882468384,-15.460000000000036
7788.908486251381,0.0
42411.73621429781,-662.8000000000029
4132.001253223844,-101.7800000000002
6308.013712163489,-378.1300000000001
62447.19287262035,-50.400000000001455
50379.48058697196,2382.3300000000017
6090.295287859108,-76.68000000000029
4621.115933310972,184.82999999999993
68039.00973169909,-6340.320000000007
6109.1372817743395,0.0
9040.210286703978,766.7399999999998
60469.00134013126,-36.95999999999913
56098.49820971006,-1865.5699999999997
12323.153539744188,59.07999999999993
3381.731836676086,0.0
4065.0501976224314,-40.94999999999982
69766.33284939425,-2152.8699999999953
45679.297642857186,0.0
10002.102349492121,-60.899999999999636
7582.697882175603,-39.35999999999967
53265.27995764764,-2694.9000000000015
6006.575106581809,-247.3100000000004
7378.732326966669,40.02000000000044
6458.6302132792825,751.2600000000002
6312.188594345948,0.0
60039.71208827784,-775.6399999999994
7266.065792934464,797.1700000000001
51531.84929048571,0.0
4070.30827087212,-8.61999999999989
2352.803786525234,0.0
3334.729635894056,-583.6999999999998
11517.75324040665,-130.65999999999985
25860.030580813076,0.0
12445.058416268888,3440.08
5434.868493064346,-264.5500000000002
53447.24150451779,-1001.739999999998
6317.635467223783,0.0
6295.396724185514,-330.14999999999964
49998.19132693928,2620.529999999999
39229.834006010584,0.0
5956.450891178903,498.3599999999997
54395.94887100966,0.0
6434.840625905562,-66.56999999999971
5848.699547437914,902.1700000000001
6503.907349654697,-96.0
6184.60685846545,-552.9300000000003
4113.226570159758,9102.94
2537.2736008970287,0.0
3542.5828730953776,-609.96
2203.074221512573,0.0
5114.908769457502,-195.17000000000007
2872.3138713207545,-1.4899999999997817
6425.085176031173,-127.01000000000022
57053.60676766146,226.23999999999796
4934.605518931491,-331.84000000000015
53658.391461080304,-1906.75
33827.40931031013,-322.27999999999884
10170.865357072658,-1065.3999999999996
5103.936831785421,-218.64999999999964
51516.620779527686,0.0
7660.413134329546,-2336.62
52625.929995909726,0.0
6788.872467713376,-1652.7799999999997
49886.94854798567,0.0
4275.278823293834,-679.8299999999999
3695.6869362929906,728.9699999999998
60186.48203194827,0.0
54701.75808398778,-45.80999999999767
6831.541184448615,0.0
3529.3043595817785,504.4899999999998
6485.3828639693265,1839.79
6120.969954954549,2786.33
65263.049623002706,4951.709999999999
8603.576989260036,579.1499999999996
4882.593876142227,-16.61999999999989
60466.32739056568,0.0
5178.925223382706,671.6000000000004
13098.311023262659,-2208.42
59473.512348884586,2549.1200000000026
6749.719295638826,-809.4799999999996
12749.506288881661,-141.65999999999985
7012.942732562582,-2.399999999999636
2631.2197268206846,-202.76000000000022
6049.589667936516,-30.020000000000437
52911.86563664026,-183.52999999999884
4344.4897300521125,-333.1999999999998
10392.784302764867,-107.35000000000036
3685.884695419614,-19.40000000000009
7386.406645117676,5347.46
63804.72185723476,9365.440000000002
4333.63149094473,112.98999999999978
67418.10684135792,4435.199999999997
3498.701824049887,-397.78999999999996
6067.378727794678,0.0
9078.483356851333,124.05999999999949
37826.04271031525,0.0
41731.61916408411,-77.5
4299.045174331355,1.8599999999996726
4918.984652499647,-112.17000000000007
51865.3850404854,29.12000000000262
12763.673516077926,-1594.4300000000003
5074.020295241128,-2.100000000000364
60719.181041917254,-435.8099999999977
2749.924235876115,-16.409999999999854
13858.335769480807,-2310.4699999999993
6257.344460927784,0.0
45990.552329015394,0.0
10089.498516006306,-74.79999999999927
5556.499905112676,-172.07999999999993
22251.611089461934,0.0
15038.013166919249,-501.09000000000015
4148.928724709768,254.14999999999964
2220.0149131115895,-82.19999999999982
51995.82080700912,-1155.4700000000012
5874.128824093133,0.0
12168.402196930685,-773.75
2176.003901606083,106.0
48250.135245972226,0.0
20351.78215933611,0.0
51046.148516959234,0.0
7706.9689192077885,93.3100000000004
70454.20651363592,-2887.9199999999983
4429.382510930065,232.1899999999996
4376.651621899533,-289.1099999999997
13428.783143006365,-1599.1299999999992
12899.486453066018,-40.54999999999927
5279.6698554140785,-197.6800000000003
5648.771284828622,0.0
5662.912649981584,0.0
2243.977840147342,-23.639999999999873
3407.228895523466,541.3800000000001
9150.446554716595,-567.6700000000001
11254.166077288692,-53.68000000000029
65601.14597311876,2076.25
64991.94684062616,-822.0800000000017
53048.26109724151,-4399.879999999997
6061.015201634198,22.979999999999563
67390.09816115237,-8657.839999999997
2190.5265732968182,-5.369999999999891
12701.192102131665,-2816.0499999999993
57868.42443738946,7390.690000000002
5239.98382026641,515.4200000000001
5629.875609283976,0.0
61886.39179803184,11018.07
67808.05075358684,108.57000000000698
2629.176412272556,-63.590000000000146
17148.86321642625,3836.25
7370.132283823419,274.77000000000044
12996.853882033942,73.28000000000065
6972.325359784962,-72.21000000000004
2429.918123074889,-273.1100000000001
6710.717312513093,88.17000000000007
56725.01105546695,0.0
58581.16867282581,-335.59999999999854
22224.48618751793,0.0
8473.832496814159,56.79000000000087
6820.591990409191,-473.53999999999996
14784.126883428897,-622.5499999999993
1612.7861615408947,-56.42000000000007
3149.195424818404,-24.25
2009.951636470713,-115.34999999999991
51623.18368088217,0.0
49575.98975551118,0.0
5586.854429090948,-8.5
70737.78273202114,-11286.190000000002
4335.339084500826,-436.22000000000025
15853.574325316375,-1726.25
5438.418836244631,-3.550000000000182
5922.081026472956,-15.079999999999927
7693.3731032703545,466.8100000000004
7301.954574097604,566.9300000000003
7841.417081336182,823.8100000000004
4776.972452174312,0.0
6774.312329557036,-22.0600000000004
5294.404616081856,-1834.42
5547.077900587536,84.71000000000004
5121.3095063702285,136.69999999999982
6726.723994364179,-631.2600000000002
54464.24046857843,0.0
5341.322168195587,-35.340000000000146
61070.84139965031,0.0
6226.576320387488,-147.40999999999985
4503.347444002101,75.84000000000015
4722.3007496124,73.57999999999993
14048.390669491646,228.70999999999913
4067.2996744423926,0.0
61537.42709819418,1488.6500000000015
2177.7290819376994,-405.1300000000001
2545.9279084424907,-94.63999999999987
68113.86977326182,2466.2400000000052
8266.294184140288,-40.960000000000036
4843.029884161701,0.0
2119.17819339482,-5.679999999999836
8995.95784007217,156.25
7307.292452111539,-10.390000000000327
10776.029027935048,1557.8899999999994
15344.684842297967,-514.3199999999997
51647.95264981971,-263.0
9780.742029178109,-238.54999999999927
5703.5144919129125,-14.699999999999818
61817.18443969017,1321.1500000000015
7791.531736585364,-1362.0600000000004
2992.720395612176,0.0
7287.960334240076,-110.30000000000018
58417.05288486571,-124.31999999999971
5906.119259402866,0.0
4053.7134755819634,0.0
43648.43896522936,-1818.949999999997
8575.375065101463,-4152.1
2916.8958413776286,0.0
57161.763495079096,0.0
3734.5542464737573,-25.63000000000011
15042.57398140212,1577.3999999999996
11546.137408978693,-192.20000000000073
4268.502714303643,-246.11000000000013
4263.457032768901,26.690000000000055
7702.904884125134,-198.25
5747.798304420895,-844.4799999999996
4485.456145008428,2.849999999999909
47461.16124707395,0.0
4504.870998878184,0.0
6057.31101273579,71.90999999999985
86205.795581529,4848.899999999994
3367.030673033656,0.0
4114.779902420667,0.0
3762.175565241883,363.8000000000002
2616.227131790829,-64.42000000000007
3930.521258255753,-225.34000000000015
16066.658282676244,1975.5
7413.214573613647,-1283.3100000000004
11062.177391315883,-14.280000000000655
4377.393976609553,117.0
54450.15003375485,0.0
4785.39326486597,-21.43000000000029
5977.481632680972,-52.470000000000255
3675.039511217574,-97.23999999999978
11271.1915614412,0.0
4674.397400922991,-48.80000000000018
60158.720089377035,10.080000000001746
7088.844519525289,-90.26000000000022
4172.990569428889,-118.02000000000044
4362.051445537077,414.4899999999998
9469.623810823365,-513.7099999999991
63835.21222870055,26009.75
18770.583050044243,-4586.23
4750.209009201021,13.350000000000364
5056.274492590123,-73.47000000000025
2422.826228260299,0.0
1908.9793661872316,0.0
3816.6347253126673,-434.7600000000002
46541.404860091294,17412.39
32228.237576935193,0.0
3858.428549408893,-273.3299999999999
4532.105784926789,0.0
40550.3104411439,6575.0
2383.749814645752,0.0
63813.05458016327,-3134.8799999999974
5748.449611715985,-3.7799999999997453
64296.564512454104,-91.83999999999651
3509.3664324996394,-40.7199999999998
4270.549655953426,-271.84000000000015
6636.547824990909,-190.94999999999982
51065.51780418733,-641.760000000002
6409.071004305083,-347.3800000000001
5610.403030543254,0.0
4559.061528591169,238.35999999999967
8098.38438160471,-8.399999999999636
5805.36228849834,-6.350000000000364
1911.6520058581013,-48.539999999999964
7286.835288530603,-912.5
5977.909380279775,-17.640000000000327
3357.702509835782,-184.0
7714.722480455905,-1606.5100000000002
4084.719081292367,-44.100000000000364
13334.821697442916,3395.3600000000006
4254.636498188909,-9.579999999999927
5762.727620512491,1809.5500000000002
45761.574391254006,0.0
3461.8311398984365,1784.0700000000002
74881.51323991841,1192.800000000003
57674.43878062119,5722.07
4584.229676108609,-5.180000000000291
4320.63403059802,-191.01000000000022
52550.836259284246,0.0
55224.75502289322,-3784.459999999999
55621.61204885083,5578.800000000003
